possession,game_id,possession_team,length,startPosition,endPosition
49,3930161,Italy,31,"[108.2, 0.1]","[2.7, 34.0]"
50,3930161,Italy,8,"[120.0, 80.0]","[93.9, 56.8]"
51,3930161,Albania,7,"[20.4, 23.5]","[83.5, 58.8]"
52,3930161,Albania,8,"[23.0, 0.1]","[64.7, 76.1]"
53,3930161,Albania,67,"[57.0, 0.1]","[92.5, 61.7]"
54,3930161,Italy,35,"[28.3, 22.1]","[68.0, 78.1]"
55,3930161,Albania,19,"[34.3, 0.1]","[79.1, 76.7]"
56,3930161,Albania,9,"[51.5, 0.1]","[75.0, 7.6]"
57,3930161,Albania,8,"[76.4, 10.4]","[2.0, 39.0]"
58,3930161,Italy,24,"[6.7, 49.6]","[65.2, 2.1]"
59,3930161,Italy,61,"[56.7, 80.0]","[1.6, 39.6]"
60,3930161,Albania,1,"[6.0, 39.4]","[6.0, 39.4]"
61,3930161,Italy,9,"[47.0, 50.3]","[49.3, 64.9]"
62,3930161,Albania,7,"[43.4, 63.8]","[59.4, 55.2]"
63,3930161,Italy,7,"[62.6, 18.0]","[59.9, 8.0]"
64,3930161,Italy,40,"[57.8, 0.1]","[9.6, 3.0]"
65,3930161,Italy,35,"[60.0, 40.0]","[50.0, 60.0]"
66,3930161,Albania,62,"[70.1, 20.1]","[50.6, 23.1]"
67,3930161,Italy,65,"[69.5, 57.0]","[2.2, 39.6]"
68,3930161,Albania,10,"[18.2, 37.6]","[42.0, 5.7]"
69,3930161,Italy,83,"[70.2, 80.0]","[103.5, 45.8]"
70,3930161,Albania,28,"[8.1, 35.1]","[92.1, 28.2]"
71,3930161,Albania,5,"[92.6, 22.7]","[76.6, 61.7]"
74,3930161,Albania,78,"[72.3, 59.7]","[58.0, 46.7]"
75,3930161,Italy,78,"[7.2, 34.8]","[106.5, 44.5]"
76,3930161,Albania,1,"[21.9, 37.8]","[21.9, 37.8]"
77,3930161,Italy,8,"[56.7, 67.5]","[91.6, 66.9]"
78,3930161,Albania,38,"[28.7, 17.7]","[65.9, 68.5]"
79,3930161,Albania,3,"[62.3, 0.1]","[73.4, 6.3]"
80,3930161,Italy,89,"[34.0, 70.3]","[36.1, 58.4]"
81,3930161,Italy,32,"[97.1, 0.1]","[1.5, 38.4]"
82,3930161,Albania,8,"[6.9, 41.3]","[78.1, 61.1]"
83,3930161,Italy,6,"[42.0, 19.0]","[92.1, 76.3]"
84,3930161,Italy,30,"[33.3, 0.1]","[89.5, 58.3]"
85,3930161,Albania,4,"[34.7, 24.2]","[78.9, 71.5]"
86,3930161,Albania,94,"[40.4, 0.1]","[57.2, 60.3]"
87,3930161,Italy,96,"[71.1, 18.0]","[118.2, 53.5]"
88,3930161,Albania,17,"[5.8, 50.1]","[78.0, 34.7]"
89,3930161,Italy,56,"[41.0, 41.0]","[38.2, 43.7]"
90,3930161,Albania,7,"[29.0, 61.1]","[4.4, 46.5]"
91,3930161,Italy,37,"[55.6, 37.7]","[4.0, 24.8]"
92,3930161,Italy,11,"[120.0, 80.0]","[0.6, 42.3]"
93,3930161,Italy,4,"[120.0, 0.1]","[91.9, 2.8]"
94,3930161,Albania,10,"[35.5, 80.0]","[84.5, 75.2]"
95,3930161,Albania,7,"[84.8, 70.9]","[8.2, 64.5]"
96,3930161,Albania,5,"[120.0, 0.1]","[6.2, 37.0]"
97,3930161,Italy,78,"[5.2, 49.1]","[84.0, 45.8]"
98,3930161,Albania,9,"[42.6, 31.5]","[55.8, 12.8]"
99,3930161,Italy,67,"[68.9, 63.5]","[69.2, 64.3]"
100,3930161,Albania,9,"[27.9, 7.9]","[50.6, 9.0]"
101,3930161,Italy,48,"[14.7, 53.7]","[96.8, 69.5]"
102,3930161,Albania,6,"[24.3, 14.5]","[30.3, 23.8]"
103,3930161,Albania,15,"[33.9, 23.4]","[17.8, 70.9]"
104,3930161,Italy,20,"[26.8, 30.1]","[76.5, 64.8]"
105,3930161,Italy,5,"[75.3, 65.0]","[14.9, 15.1]"
106,3930161,Albania,12,"[2.8, 27.0]","[58.2, 48.4]"
107,3930161,Albania,16,"[51.2, 49.4]","[62.9, 18.9]"
108,3930161,Albania,41,"[55.8, 21.8]","[8.0, 7.0]"
109,3930161,Italy,94,"[3.5, 19.2]","[95.3, 22.5]"
110,3930161,Albania,1,"[3.9, 42.8]","[3.9, 42.8]"
111,3930161,Albania,26,"[19.2, 45.9]","[109.5, 48.4]"
112,3930161,Italy,80,"[10.6, 31.7]","[104.9, 70.0]"
113,3930161,Albania,9,"[20.9, 17.2]","[8.5, 8.5]"
114,3930161,Italy,38,"[77.8, 70.8]","[79.4, 22.4]"
115,3930161,Italy,112,"[41.0, 80.0]","[64.3, 26.1]"
116,3930161,Italy,27,"[63.2, 22.9]","[41.8, 49.5]"
117,3930161,Albania,46,"[79.4, 30.9]","[1.9, 74.2]"
118,3930161,Italy,2,"[4.1, 80.0]","[30.5, 71.9]"
119,3930161,Albania,40,"[92.1, 6.9]","[79.4, 70.8]"
120,3930161,Italy,75,"[33.4, 3.6]","[77.5, 3.6]"
121,3930161,Italy,11,"[54.3, 80.0]","[65.1, 33.4]"
122,3930161,Albania,60,"[55.0, 46.7]","[3.8, 31.3]"
123,3930161,Italy,3,"[5.5, 33.0]","[63.5, 27.7]"
124,3930161,Albania,7,"[56.6, 52.4]","[64.2, 76.7]"
125,3930161,Italy,1,"[9.8, 31.8]","[9.8, 31.8]"
128,3930161,Italy,28,"[15.9, 50.5]","[71.8, 31.7]"
129,3930161,Italy,18,"[71.3, 31.0]","[74.5, 74.0]"
130,3930161,Albania,16,"[33.0, 0.1]","[74.2, 67.8]"
131,3930161,Italy,9,"[44.7, 13.9]","[62.3, 39.9]"
132,3930161,Italy,13,"[61.5, 42.6]","[89.8, 53.9]"
133,3930161,Albania,11,"[25.9, 22.6]","[88.3, 14.8]"
134,3930161,Italy,13,"[20.7, 65.3]","[48.6, 49.6]"
135,3930161,Albania,30,"[56.6, 14.2]","[2.1, 42.3]"
2,3938637,Poland,7,"[60.0, 40.0]","[68.1, 4.2]"
3,3938637,Netherlands,53,"[12.8, 57.3]","[35.6, 8.1]"
4,3938637,Netherlands,6,"[82.2, 80.0]","[10.6, 2.8]"
5,3938637,Netherlands,12,"[108.1, 80.0]","[0.8, 42.8]"
6,3938637,Netherlands,51,"[120.0, 0.1]","[79.5, 5.7]"
7,3938637,Poland,4,"[38.2, 76.4]","[80.8, 3.4]"
8,3938637,Poland,8,"[45.4, 80.0]","[77.0, 3.7]"
9,3938637,Poland,9,"[37.6, 80.0]","[69.5, 77.3]"
10,3938637,Poland,4,"[50.6, 0.1]","[90.3, 16.5]"
11,3938637,Netherlands,61,"[25.2, 63.2]","[6.3, 34.9]"
12,3938637,Poland,34,"[2.0, 48.7]","[25.2, 24.5]"
13,3938637,Netherlands,42,"[14.7, 2.8]","[65.7, 3.3]"
14,3938637,Netherlands,40,"[63.9, 2.9]","[7.8, 56.9]"
15,3938637,Netherlands,4,"[120.0, 0.1]","[3.0, 3.0]"
16,3938637,Netherlands,13,"[107.2, 80.0]","[1.5, 38.2]"
17,3938637,Poland,29,"[6.0, 49.9]","[1.5, 36.4]"
18,3938637,Poland,16,"[99.9, 80.0]","[48.4, 11.9]"
19,3938637,Netherlands,11,"[59.2, 80.0]","[36.9, 73.7]"
20,3938637,Netherlands,52,"[84.8, 0.1]","[85.6, 52.3]"
21,3938637,Poland,49,"[34.8, 22.3]","[106.4, 23.8]"
22,3938637,Netherlands,27,"[15.9, 61.0]","[1.8, 37.4]"
23,3938637,Poland,31,"[6.0, 30.3]","[64.1, 63.4]"
24,3938637,Poland,8,"[68.5, 62.6]","[4.5, 56.4]"
25,3938637,Poland,5,"[120.0, 0.1]","[0.8, 42.4]"
26,3938637,Netherlands,21,"[61.0, 40.1]","[39.6, 76.8]"
27,3938637,Netherlands,83,"[87.6, 0.1]","[3.0, 8.2]"
28,3938637,Netherlands,9,"[120.0, 80.0]","[5.3, 27.5]"
29,3938637,Netherlands,18,"[100.3, 80.0]","[103.3, 67.0]"
30,3938637,Poland,19,"[18.7, 10.4]","[61.8, 74.7]"
31,3938637,Netherlands,26,"[58.0, 74.7]","[86.9, 31.3]"
32,3938637,Poland,22,"[34.5, 48.8]","[56.5, 45.4]"
33,3938637,Netherlands,12,"[63.6, 34.7]","[4.5, 39.5]"
34,3938637,Poland,9,"[6.0, 34.0]","[56.6, 45.6]"
35,3938637,Poland,12,"[55.6, 49.9]","[76.5, 43.6]"
36,3938637,Netherlands,12,"[41.2, 41.6]","[2.7, 35.5]"
37,3938637,Poland,2,"[19.2, 80.0]","[44.1, 75.8]"
38,3938637,Netherlands,65,"[50.5, 7.0]","[10.4, 50.4]"
39,3938637,Netherlands,63,"[120.0, 0.1]","[21.5, 50.2]"
40,3938637,Netherlands,32,"[23.8, 11.3]","[0.5, 43.1]"
41,3938637,Netherlands,52,"[120.0, 0.1]","[1.3, 42.0]"
42,3938637,Poland,5,"[6.0, 31.4]","[58.1, 34.3]"
43,3938637,Netherlands,32,"[62.0, 45.8]","[97.7, 34.5]"
44,3938637,Poland,2,"[16.1, 44.5]","[2.3, 41.0]"
45,3938637,Poland,18,"[60.0, 40.0]","[82.5, 1.9]"
46,3938637,Netherlands,20,"[25.8, 80.0]","[29.5, 18.9]"
47,3938637,Poland,7,"[27.9, 18.9]","[37.8, 17.0]"
48,3938637,Poland,89,"[37.8, 17.0]","[114.0, 53.0]"
49,3938637,Netherlands,6,"[5.0, 24.5]","[24.1, 6.5]"
50,3938637,Netherlands,24,"[23.8, 7.0]","[63.1, 44.9]"
51,3938637,Poland,71,"[43.3, 0.1]","[102.9, 26.0]"
52,3938637,Netherlands,8,"[13.2, 52.9]","[109.2, 2.1]"
53,3938637,Netherlands,16,"[20.1, 80.0]","[42.1, 70.2]"
54,3938637,Netherlands,14,"[42.3, 69.5]","[57.0, 8.9]"
55,3938637,Netherlands,58,"[54.3, 8.5]","[7.3, 33.4]"
56,3938637,Netherlands,11,"[104.7, 80.0]","[97.9, 78.2]"
57,3938637,Poland,7,"[14.9, 0.1]","[41.6, 2.6]"
58,3938637,Poland,65,"[45.1, 2.6]","[70.5, 27.6]"
59,3938637,Netherlands,17,"[58.6, 80.0]","[24.8, 18.5]"
60,3938637,Netherlands,54,"[92.0, 80.0]","[71.6, 20.5]"
61,3938637,Netherlands,66,"[63.3, 14.4]","[1.2, 42.6]"
62,3938637,Poland,4,"[6.0, 32.2]","[44.6, 59.0]"
63,3938637,Netherlands,41,"[16.0, 36.3]","[85.6, 66.2]"
64,3938637,Poland,29,"[36.4, 12.7]","[87.5, 62.7]"
65,3938637,Netherlands,15,"[3.5, 36.4]","[21.5, 54.9]"
66,3938637,Netherlands,11,"[107.6, 0.1]","[1.3, 41.0]"
67,3938637,Poland,5,"[5.4, 44.5]","[45.2, 47.0]"
68,3938637,Netherlands,23,"[42.0, 44.4]","[4.0, 36.0]"
69,3938637,Netherlands,16,"[60.0, 40.0]","[22.4, 4.0]"
70,3938637,Netherlands,86,"[97.1, 80.0]","[13.2, 43.2]"
71,3938637,Netherlands,94,"[45.6, 0.1]","[5.3, 40.4]"
72,3938637,Poland,4,"[7.0, 30.8]","[51.5, 4.7]"
73,3938637,Netherlands,6,"[77.4, 80.0]","[6.2, 5.0]"
74,3938637,Netherlands,20,"[118.4, 80.0]","[91.3, 49.7]"
75,3938637,Poland,10,"[27.3, 30.1]","[50.1, 12.5]"
76,3938637,Netherlands,6,"[70.0, 67.6]","[52.5, 9.2]"
77,3938637,Netherlands,6,"[79.2, 80.0]","[11.0, 9.0]"
78,3938637,Netherlands,6,"[112.0, 80.0]","[7.2, 11.2]"
79,3938637,Poland,10,"[7.0, 32.5]","[66.0, 20.4]"
80,3938637,Netherlands,18,"[54.1, 59.7]","[112.9, 46.7]"
81,3938637,Poland,5,"[7.0, 48.4]","[27.9, 75.6]"
82,3938637,Netherlands,13,"[92.2, 4.5]","[98.0, 54.9]"
83,3938637,Poland,10,"[15.9, 24.8]","[34.6, 7.7]"
84,3938637,Poland,21,"[37.7, 6.3]","[64.7, 62.3]"
85,3938637,Poland,18,"[58.9, 61.7]","[99.5, 45.4]"
86,3938637,Netherlands,14,"[20.9, 27.1]","[4.4, 36.2]"
87,3938637,Poland,16,"[7.0, 32.5]","[95.7, 75.1]"
88,3938637,Poland,11,"[36.1, 0.1]","[32.5, 5.3]"
89,3938637,Netherlands,80,"[93.4, 80.0]","[104.6, 35.7]"
90,3938637,Poland,15,"[15.5, 44.4]","[95.0, 5.2]"
91,3938637,Poland,29,"[95.7, 5.8]","[95.9, 46.5]"
92,3938637,Netherlands,1,"[1.6, 39.2]","[1.6, 39.2]"
93,3938637,Netherlands,39,"[12.2, 42.0]","[91.7, 13.9]"
94,3938637,Poland,19,"[24.4, 58.5]","[2.1, 56.1]"
95,3938637,Poland,22,"[120.0, 0.1]","[106.7, 36.2]"
96,3938637,Netherlands,10,"[13.4, 43.9]","[47.4, 48.0]"
97,3938637,Poland,21,"[77.8, 33.6]","[111.0, 60.0]"
98,3938637,Netherlands,7,"[8.0, 21.6]","[56.4, 59.0]"
99,3938637,Poland,57,"[72.2, 24.3]","[88.0, 6.0]"
100,3938637,Netherlands,6,"[43.0, 80.0]","[74.1, 58.8]"
101,3938637,Netherlands,41,"[76.1, 58.8]","[1.4, 36.6]"
102,3938637,Poland,5,"[7.0, 37.8]","[69.1, 26.5]"
103,3938637,Netherlands,36,"[44.7, 53.2]","[12.5, 54.1]"
104,3938637,Netherlands,6,"[110.0, 0.1]","[115.3, 23.0]"
105,3938637,Poland,20,"[8.5, 55.1]","[43.9, 75.1]"
106,3938637,Netherlands,6,"[78.5, 4.4]","[32.9, 77.6]"
107,3938637,Netherlands,41,"[82.0, 0.1]","[9.7, 54.5]"
108,3938637,Poland,15,"[13.6, 73.3]","[24.1, 24.2]"
109,3938637,Netherlands,29,"[2.9, 22.0]","[12.6, 17.8]"
110,3938637,Netherlands,22,"[102.6, 80.0]","[11.7, 32.7]"
111,3938637,Poland,5,"[7.0, 34.2]","[56.3, 49.6]"
112,3938637,Netherlands,6,"[63.8, 30.5]","[32.9, 59.8]"
113,3938637,Netherlands,34,"[63.8, 0.1]","[8.7, 7.7]"
114,3938637,Poland,2,"[16.5, 8.5]","[78.3, 4.4]"
115,3938637,Netherlands,105,"[41.8, 80.0]","[8.9, 23.5]"
116,3938637,Netherlands,4,"[120.0, 80.0]","[1.0, 39.5]"
117,3938637,Poland,4,"[7.0, 47.9]","[99.7, 2.1]"
118,3938637,Poland,25,"[24.7, 80.0]","[114.7, 43.4]"
119,3938637,Netherlands,93,"[5.4, 38.4]","[97.8, 57.6]"
120,3938637,Poland,9,"[7.0, 33.1]","[43.6, 57.4]"
121,3938637,Poland,6,"[78.1, 0.1]","[2.0, 70.0]"
122,3938637,Poland,9,"[120.0, 0.1]","[117.7, 42.4]"
123,3938637,Netherlands,17,"[1.7, 38.4]","[8.2, 10.3]"
124,3938637,Netherlands,25,"[105.9, 80.0]","[111.1, 74.2]"
125,3938637,Poland,8,"[7.0, 34.1]","[51.1, 21.9]"
126,3938637,Netherlands,6,"[50.1, 11.3]","[27.9, 31.3]"
127,3938637,Poland,11,"[8.9, 28.3]","[63.2, 73.5]"
128,3938637,Netherlands,11,"[61.7, 5.4]","[78.2, 8.9]"
129,3938637,Netherlands,30,"[76.8, 8.5]","[2.3, 41.9]"
130,3938637,Poland,9,"[61.0, 40.1]","[111.2, 12.9]"
131,3938637,Netherlands,3,"[6.3, 68.4]","[4.3, 78.3]"
132,3938637,Poland,2,"[104.7, 0.1]","[116.9, 30.2]"
133,3938637,Netherlands,37,"[2.2, 45.0]","[85.3, 77.7]"
134,3938637,Netherlands,9,"[83.0, 74.5]","[77.2, 66.2]"
135,3938637,Poland,28,"[42.9, 13.9]","[1.0, 44.4]"
136,3938637,Netherlands,3,"[6.0, 44.6]","[31.0, 31.3]"
137,3938637,Netherlands,3,"[58.5, 80.0]","[85.8, 69.6]"
138,3938637,Poland,8,"[32.4, 12.5]","[54.2, 4.8]"
139,3938637,Netherlands,14,"[59.3, 80.0]","[75.7, 64.8]"
140,3938637,Poland,27,"[44.0, 12.1]","[3.6, 6.6]"
141,3938637,Netherlands,3,"[4.0, 4.8]","[76.4, 9.9]"
142,3938637,Poland,23,"[43.7, 70.2]","[112.0, 43.8]"
143,3938637,Netherlands,15,"[5.7, 27.0]","[1.2, 39.7]"
144,3938637,Netherlands,12,"[16.4, 48.1]","[90.2, 21.0]"
145,3938637,Poland,21,"[9.2, 57.4]","[15.0, 19.6]"
146,3938637,Poland,19,"[97.8, 80.0]","[78.7, 18.9]"
147,3938637,Netherlands,7,"[43.1, 54.6]","[88.2, 5.7]"
148,3938637,Netherlands,31,"[6.0, 45.9]","[72.1, 67.7]"
149,3938637,Poland,8,"[48.0, 12.4]","[70.5, 74.2]"
150,3938637,Poland,14,"[42.3, 0.1]","[1.2, 41.1]"
2,3938640,Slovakia,35,"[60.0, 40.0]","[105.0, 3.8]"
3,3938640,Ukraine,11,"[7.0, 33.9]","[26.8, 60.6]"
4,3938640,Slovakia,8,"[32.7, 7.1]","[84.1, 77.3]"
5,3938640,Slovakia,60,"[37.8, 0.1]","[70.8, 2.2]"
6,3938640,Slovakia,49,"[67.8, 1.0]","[14.9, 3.3]"
7,3938640,Slovakia,6,"[105.2, 80.0]","[109.2, 75.8]"
8,3938640,Ukraine,27,"[10.9, 4.1]","[92.7, 59.6]"
9,3938640,Slovakia,7,"[30.2, 20.9]","[66.4, 36.1]"
10,3938640,Ukraine,41,"[42.3, 35.1]","[109.5, 30.2]"
11,3938640,Slovakia,5,"[10.6, 49.9]","[7.9, 58.0]"
12,3938640,Slovakia,50,"[7.1, 61.5]","[108.8, 3.2]"
13,3938640,Ukraine,35,"[2.6, 43.0]","[43.8, 43.8]"
14,3938640,Slovakia,62,"[72.1, 43.4]","[107.1, 3.4]"
15,3938640,Ukraine,13,"[13.0, 76.7]","[99.6, 61.9]"
16,3938640,Slovakia,51,"[7.5, 26.9]","[75.0, 21.6]"
17,3938640,Ukraine,38,"[43.6, 58.5]","[79.5, 34.5]"
18,3938640,Slovakia,29,"[12.8, 50.7]","[1.9, 42.8]"
19,3938640,Ukraine,54,"[7.0, 46.4]","[92.5, 36.0]"
20,3938640,Slovakia,1,"[2.3, 40.1]","[2.3, 40.1]"
21,3938640,Slovakia,36,"[9.0, 40.9]","[80.2, 4.0]"
22,3938640,Ukraine,18,"[31.0, 58.0]","[97.7, 56.6]"
23,3938640,Slovakia,20,"[22.4, 23.5]","[90.5, 77.1]"
24,3938640,Slovakia,11,"[22.2, 0.1]","[77.0, 78.4]"
25,3938640,Slovakia,39,"[40.9, 0.1]","[99.7, 50.9]"
26,3938640,Slovakia,2,"[99.7, 50.8]","[1.3, 40.8]"
27,3938640,Slovakia,7,"[106.0, 0.1]","[1.5, 38.7]"
28,3938640,Ukraine,4,"[61.0, 40.1]","[48.2, 48.1]"
29,3938640,Slovakia,4,"[42.1, 80.0]","[41.5, 70.0]"
30,3938640,Ukraine,27,"[49.1, 5.4]","[96.9, 67.0]"
31,3938640,Slovakia,5,"[14.9, 26.7]","[28.5, 22.1]"
32,3938640,Ukraine,12,"[89.4, 54.6]","[91.0, 78.3]"
33,3938640,Slovakia,17,"[14.5, 0.1]","[37.6, 6.9]"
34,3938640,Slovakia,47,"[40.6, 0.1]","[85.5, 76.0]"
35,3938640,Ukraine,10,"[34.6, 4.1]","[54.9, 19.9]"
36,3938640,Slovakia,24,"[65.2, 60.2]","[79.0, 17.0]"
37,3938640,Ukraine,44,"[36.2, 80.0]","[3.6, 38.7]"
38,3938640,Slovakia,26,"[6.0, 42.8]","[19.8, 24.7]"
39,3938640,Ukraine,35,"[20.4, 24.7]","[68.9, 19.2]"
40,3938640,Slovakia,54,"[47.2, 61.5]","[106.0, 14.8]"
41,3938640,Ukraine,43,"[5.0, 29.2]","[54.9, 3.0]"
42,3938640,Slovakia,47,"[65.2, 77.1]","[100.7, 39.9]"
43,3938640,Ukraine,19,"[19.4, 40.2]","[51.7, 76.9]"
44,3938640,Slovakia,48,"[70.3, 3.0]","[35.3, 23.9]"
45,3938640,Ukraine,26,"[33.8, 33.0]","[1.9, 43.5]"
46,3938640,Ukraine,2,"[120.0, 0.1]","[1.7, 47.1]"
47,3938640,Ukraine,13,"[120.0, 0.1]","[3.2, 40.1]"
48,3938640,Slovakia,55,"[6.0, 46.0]","[10.0, 23.1]"
49,3938640,Slovakia,9,"[109.2, 80.0]","[1.5, 23.5]"
50,3938640,Slovakia,3,"[120.0, 80.0]","[10.3, 44.9]"
51,3938640,Ukraine,93,"[11.9, 45.1]","[112.8, 46.6]"
52,3938640,Slovakia,38,"[6.9, 34.8]","[91.8, 2.2]"
53,3938640,Ukraine,35,"[2.8, 43.0]","[91.8, 28.2]"
54,3938640,Slovakia,44,"[27.0, 51.7]","[69.9, 52.6]"
55,3938640,Slovakia,8,"[73.3, 53.9]","[88.6, 49.0]"
56,3938640,Ukraine,10,"[31.5, 31.1]","[28.5, 10.1]"
57,3938640,Ukraine,5,"[113.3, 80.0]","[110.1, 78.1]"
58,3938640,Slovakia,11,"[14.3, 46.7]","[24.9, 17.0]"
59,3938640,Ukraine,8,"[91.0, 64.3]","[106.5, 69.3]"
60,3938640,Slovakia,38,"[6.0, 42.6]","[106.0, 23.5]"
61,3938640,Ukraine,21,"[7.0, 45.3]","[66.1, 58.5]"
62,3938640,Ukraine,41,"[69.3, 58.9]","[9.0, 29.0]"
63,3938640,Slovakia,15,"[9.0, 29.2]","[36.8, 5.2]"
64,3938640,Ukraine,20,"[36.8, 5.2]","[105.4, 68.3]"
65,3938640,Ukraine,6,"[106.5, 65.2]","[1.3, 4.0]"
66,3938640,Slovakia,23,"[6.0, 43.2]","[2.1, 42.7]"
67,3938640,Slovakia,75,"[120.0, 80.0]","[9.0, 68.8]"
68,3938640,Ukraine,10,"[9.2, 65.5]","[61.4, 4.6]"
69,3938640,Slovakia,14,"[26.6, 56.0]","[58.7, 68.1]"
70,3938640,Ukraine,13,"[61.6, 6.5]","[38.1, 8.7]"
71,3938640,Ukraine,12,"[60.0, 40.0]","[29.2, 63.8]"
73,3938640,Slovakia,24,"[41.2, 69.3]","[0.8, 0.5]"
74,3938640,Slovakia,19,"[115.8, 80.0]","[7.6, 20.2]"
75,3938640,Slovakia,15,"[111.1, 80.0]","[15.0, 36.3]"
76,3938640,Ukraine,12,"[20.7, 33.8]","[68.4, 2.3]"
77,3938640,Slovakia,20,"[50.3, 63.9]","[33.8, 5.1]"
78,3938640,Slovakia,6,"[86.1, 80.0]","[91.7, 77.6]"
79,3938640,Ukraine,15,"[29.8, 2.3]","[68.1, 26.7]"
80,3938640,Slovakia,49,"[40.9, 57.9]","[99.7, 4.3]"
81,3938640,Ukraine,6,"[13.9, 80.0]","[47.4, 77.0]"
